INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
University of North Carolina at Asheville,4,1,0.7851,3505
University of North Carolina at Chapel Hill,4,1,0.3054,17951
University of North Carolina at Charlotte,4,1,0.6331,22686
University of North Carolina at Greensboro,4,1,0.586,15158
North Carolina Central University,4,1,0.6587,5797
University of North Carolina School of the Arts,4,1,0.3439,850
North Carolina State University at Raleigh,4,1,0.5043,22458
North Carolina Wesleyan College,3,2,0.5545,2112
University of North Carolina Wilmington,4,1,0.6096,12971
Pamlico Community College,2,1,NULL,398
William Peace University,3,2,0.5019,1038
University of North Carolina at Pembroke,4,1,0.7437,5508
Pfeiffer University,4,2,0.4653,909
Piedmont International University,4,2,0.242,342
Piedmont Community College,2,1,NULL,1020
Pitt Community College,2,1,NULL,7453
Queens University of Charlotte,4,2,0.6712,1551
Randolph Community College,2,1,NULL,2361
Richmond Community College,2,1,NULL,1813
Mid-Atlantic Christian University,3,2,0.4196,203
Roanoke-Chowan Community College,2,1,NULL,565
Robeson Community College,2,1,NULL,1636
Rockingham Community College,2,1,NULL,1424
Rowan-Cabarrus Community College,2,1,NULL,4149
Saint Augustine's University,3,2,0.5765,810
Salem College,4,2,0.6224,922
Sampson Community College,2,1,NULL,1004
Sandhills Community College,2,1,NULL,2831
Shaw University,4,2,0.6048,1505
Sherrill's University of Barber & Cosmetology,1,3,NULL,99
Paul Mitchell the School-Fayetteville,1,3,NULL,204
St. Andrews University,4,2,0.5732,620
Empire Beauty School-Matthews,1,3,NULL,52
Southeastern Community College,2,1,NULL,1044
Southwestern Community College,2,1,NULL,1760
Stanly Community College,2,1,NULL,2141
Southeastern Baptist Theological Seminary,4,2,0.9841,417
Surry Community College,2,1,NULL,2171
Alamance Community College,2,1,NULL,3787
Tri-County Community College,2,1,NULL,700
Vance-Granville Community College,2,1,NULL,2322
Wake Forest University,4,2,0.2939,4866
Wake Technical Community College,2,1,NULL,19625
Warren Wilson College,4,2,0.8381,749
Watts School of Nursing,1,2,NULL,144
Wayne Community College,2,1,NULL,2639
Western Piedmont Community College,2,1,NULL,1562
Wilkes Community College,2,1,NULL,1832
Wilson Community College,2,1,NULL,1146
Wingate University,4,2,0.6981,2015
Carolina Christian College,4,2,NULL,31
Winston Salem Barber School,1,3,NULL,51
Winston-Salem State University,4,1,0.5853,4647
Western Carolina University,4,1,0.4027,8601
Rasmussen University-North Dakota,3,3,NULL,596
Bismarck State College,3,1,NULL,3175
Dickinson State University,3,1,0.9308,1134
Nueta Hidatsa Sahnish College,3,1,NULL,206
Josef's School of Hair Skin & Body-Grand Forks,1,3,NULL,43
Headquarters Academy of Hair Design Inc,1,3,NULL,43
University of Jamestown,4,2,0.6499,861
Josef's School of Hair Design Inc-Fargo Downtown,1,3,NULL,44
Lake Region State College,2,1,NULL,663
Cankdeska Cikana Community College,2,1,NULL,175
University of Mary,4,2,0.9567,1875
Mayville State University,3,1,NULL,819
Minot State University,4,1,0.5679,2559
Moler Barber College,1,3,NULL,8
University of North Dakota,4,1,0.8189,10809
North Dakota State College of Science,2,1,NULL,2095
Dakota College at Bottineau,2,1,NULL,411
North Dakota State University-Main Campus,4,1,0.9364,11719
Williston State College,2,1,NULL,738
JZ Trend Academy Paul Mitchell Partner School,1,3,NULL,36
Sitting Bull College,3,1,NULL,240
Trinity Bible College and Graduate School,3,2,0.4241,186
Turtle Mountain Community College,3,2,NULL,478
United Tribes Technical College,3,2,NULL,373
Valley City State University,4,1,0.8635,974
ETI Technical College,2,3,NULL,124
The Art Institute of Cincinnati-AIC College of Design,3,3,0.6833,35
Miami-Jacobs Career College-Independence,2,3,NULL,181
Air Force Institute of Technology-Graduate School of Engineering & Management,4,1,NULL,NULL
Herzing University-Akron,3,3,0.9293,426
University of Akron Main Campus,4,1,0.966,17240
Akron School of Practical Nursing,1,1,0.7241,37
University of Akron Wayne College,2,1,NULL,1218
Allegheny Wesleyan College,3,2,NULL,63
Antonelli College-Cincinnati,2,3,NULL,147
Apollo Career Center,1,1,NULL,432
Art Academy of Cincinnati,4,2,0.2297,198
Ashland County-West Holmes Career Center,1,1,NULL,41
Ashland University,4,2,0.7674,3218
Ashtabula County Technical and Career Campus,1,1,NULL,118
Athenaeum of Ohio,4,2,NULL,58
Auburn Career Center,1,1,NULL,194
Aultman College of Nursing and Health Sciences,3,2,0.8667,362
Baldwin Wallace University,4,2,0.6019,3300
Belmont College,2,1,NULL,781
Bluffton University,4,2,0.5357,833
Fortis College-Ravenna,2,3,NULL,170
Bowling Green State University-Firelands,2,1,NULL,1464
Bowling Green State University-Main Campus,4,1,0.7268,13900
Bryant & Stratton College-Parma,3,3,NULL,436
Buckeye Hills Career Center,1,1,NULL,149
Butler Technology and Career Development Schools,1,1,NULL,295
Canton City Schools Adult Career and Technical Education,1,1,1,109
Capital University,4,2,0.7193,2654
Carousel Beauty College-Middletown,1,3,NULL,13
Carousel Beauty College-Dayton,1,3,NULL,24
Carousel of Miami Valley Beauty College,1,3,NULL,29
Case Western Reserve University,4,2,0.3627,5039
Cedarville University,4,2,0.742,3061
Central Ohio Technical College,2,1,NULL,2716
Central School of Practical Nursing,1,2,NULL,113
Central State University,4,1,0.395,1785
Chatfield College,2,2,NULL,261
Choffin Career  and Technical Center,1,1,NULL,119
The Christ College of Nursing and Health Sciences,3,2,0.5417,737
Cincinnati Christian University,4,2,0.9515,565
Cincinnati College of Mortuary Science,3,2,NULL,100
University of Cincinnati-Main Campus,4,1,0.7588,24066
Cincinnati State Technical and Community College,2,1,NULL,7983
University of Cincinnati-Clermont College,3,1,NULL,2590
University of Cincinnati-Blue Ash College,3,1,NULL,4779
Ohio Christian University,4,2,NULL,3485
Clark State College,2,1,NULL,4495
Scott College of Cosmetology,1,3,NULL,58
Cleveland Institute of Art,3,2,0.6491,600
Cleveland Institute of Dental-Medical Assistants-Cleveland,1,3,NULL,90
Cleveland Institute of Music,4,2,0.4683,239
Cleveland State University,4,1,0.8804,11658
Columbiana County Career and Technical Center,1,1,NULL,87
Bradford School,2,3,NULL,410
Columbus College of Art and Design,4,2,0.7662,1107
Columbus State Community College,2,1,NULL,12643
Cuyahoga Community College District,2,1,NULL,13437
Davis College,2,3,NULL,159
Dayton Barber College,1,3,NULL,48
University of Dayton,4,2,0.5752,8556
Defiance College,4,2,0.6521,658
Denison University,3,2,0.4789,2254
Edison State Community College,2,1,NULL,1768
EHOVE Career Center,1,1,NULL,355
Bryant & Stratton College-Cleveland,3,3,NULL,408
Regency Beauty Institute-Cleveland,1,3,NULL,64
The University of Findlay,4,2,0.7589,2882
Franklin University,4,2,NULL,4049
Gerbers Akron Beauty School,1,3,NULL,62
Gods Bible School and College,3,2,NULL,244
Good Samaritan College of Nursing and Health Science,3,2,0.7711,392
Great Oaks Career Campuses,1,1,NULL,282
Hannah E Mullins School of Practical Nursing,1,1,0.6667,43
Adult and Community Education-Hudson,1,1,0.8333,115
Hebrew Union College-Jewish Institute of Religion,4,2,NULL,NULL
Heidelberg University,4,2,0.789,1011
Hiram College,4,2,0.5762,1063
Hobart Institute of Welding Technology,1,2,NULL,371
Hocking College,2,1,NULL,3161
American School of Technology,1,3,NULL,153
Ross Medical Education Center-Cincinnati,1,3,NULL,126
International College of Broadcasting,2,3,NULL,62
ITT Technical Institute-Dayton,3,3,0.7452,262
Eastern Gateway Community College,2,1,NULL,2176
John Carroll University,4,2,0.8202,3064
Hondros College of Nursing,3,3,0.428,1963
Casal Aveda Institute,1,3,NULL,151
Kent State University at Ashtabula,3,1,NULL,2095
Kent State University at East Liverpool,3,1,NULL,1168
Kent State University at Stark,3,1,NULL,4332
Kent State University at Trumbull,3,1,NULL,2485
Kent State University at Tuscarawas,3,1,NULL,1861
Kent State University at Salem,3,1,NULL,1565
Kent State University at Kent,4,1,0.8476,22779
Kent State University at Geauga,3,1,NULL,2284
Kenyon College,3,2,0.2563,1698
Kettering College,4,2,1,632
Lake Erie College,4,2,0.5631,788
Lakeland Community College,2,1,NULL,5119
O C Collins Career Center,1,1,NULL,501
James A. Rhodes State College,2,1,NULL,2400
Ohio Business College-Sheffield,2,3,NULL,392
Ohio Business College-Sandusky,2,3,NULL,244
Lorain County Community College,2,1,NULL,8827
Lourdes University,4,2,0.6922,1171
Malone University,4,2,0.6884,1293
Marietta College,4,2,0.7202,1215
Marion Technical College,2,1,NULL,1679
Medina County Career Center,1,1,NULL,70
Mercy College of Ohio,3,2,0.5259,1239
Methodist Theological School in Ohio,4,2,NULL,NULL
Miami University-Hamilton,3,1,NULL,2834
Miami University-Middletown,3,1,NULL,1489
Miami University-Oxford,4,1,0.6549,15975
Miami-Jacobs Career College-Dayton,2,3,NULL,90
Moler Hollywood Beauty Academy,1,3,NULL,89
Miami Valley Career Technology Center,1,1,NULL,345
Mount Carmel College of Nursing,4,2,0.8171,897
University of Mount Union,4,2,0.7501,2061
Mount Vernon Nazarene University,4,2,0.7762,1686
Mount Saint Joseph University,4,2,0.1509,1387
Zane State College,2,1,NULL,1890
Muskingum University,4,2,0.739,1580
Brown Mackie College-North Canton,3,3,NULL,323
National Beauty College,1,3,NULL,52
North Central State College,2,1,NULL,2004
Northern Institute of Cosmetology,1,3,NULL,29
Northwest State Community College,2,1,NULL,1501
Toledo Public Schools Adult and Continuing Education,1,1,NULL,93
Notre Dame College,4,2,0.9127,1753
Northeast Ohio Medical University,4,1,NULL,NULL
University of Northwestern Ohio,4,2,NULL,3897
Oberlin College,4,2,0.2878,2912
Ohio College of Massotherapy Inc,2,2,NULL,63
Ohio Technical College,2,3,NULL,1072
Ohio Dominican University,4,2,0.8085,1213
Brightwood College-Dayton,2,3,NULL,326
Ohio Northern University,4,2,0.6905,2116
Ohio State University Agricultural Technical Institute,2,1,NULL,722
Ohio State University-Lima Campus,3,1,NULL,928
Ohio State University-Mansfield Campus,3,1,NULL,1115
Ohio State University-Marion Campus,3,1,NULL,1016
Ohio State University-Newark Campus,3,1,NULL,2362
Ohio State Beauty Academy,1,3,NULL,127
Ohio State College of Barber Styling,1,3,NULL,230
The Spa School,1,3,NULL,125
Ohio State School of Cosmetology-Canal Winchester,1,3,NULL,156
Ohio State University-Main Campus,4,1,0.4938,44131
Ohio University-Eastern Campus,2,1,NULL,521
Ohio University-Chillicothe Campus,2,1,NULL,1637
Ohio University-Southern Campus,2,1,NULL,1254
Ohio University-Lancaster Campus,2,1,NULL,1751
Ohio University-Main Campus,4,1,0.7442,23066
Ohio University-Zanesville Campus,2,1,NULL,1268
East Ohio College,2,3,NULL,173
Trinity Health System School of Nursing,1,2,1,66
Ohio Wesleyan University,3,2,0.7483,1665
Otterbein University,4,2,0.7532,2235
Owens Community College,2,1,NULL,7655
Paramount Beauty Academy,1,3,NULL,66
Cuyahoga Valley Career Center,1,1,1,120
Payne Theological Seminary,4,2,NULL,NULL
Pontifical College Josephinum,4,2,0.8235,111
Professional Skills Institute,2,3,0.8352,289
Firelands Regional Medical Center School of Nursing,1,2,NULL,90
Rabbinical College Telshe,4,2,0.8889,38
Raphael's School of Beauty Culture Inc-Niles,1,3,NULL,127
Fortis College-Centerville,3,3,NULL,1006
University of Rio Grande,4,2,NULL,1169
The Modern College of Design,2,3,0.5919,172
Shawnee State University,4,1,NULL,3446
Sinclair Community College,2,1,NULL,16282
Gallipolis Career College,2,3,NULL,83
Daymar College-New Boston,2,3,NULL,26
Daymar College-Jackson,2,3,NULL,14
Hussian College-Daymar College Columbus,2,3,NULL,47
Daymar College-Chillicothe,2,3,NULL,47
Brown Mackie College-Cincinnati,3,3,NULL,596
Brown Mackie College-Akron,3,3,NULL,302
Stark State College,2,1,NULL,8961
Stautzenberger College-Maumee,2,3,NULL,650
Franciscan University of Steubenville,4,2,0.7888,2036
Southern State Community College,2,1,NULL,1592
Terra State Community College,2,1,NULL,1372
Tiffin Academy of Hair Design,1,3,NULL,41
Tiffin University,4,2,0.9314,2305
University of Toledo,4,1,0.932,14989
Tri-State Bible College,3,2,NULL,49
Tri-County Adult Career Center,1,1,NULL,68
Tri-Rivers Career Center,1,1,NULL,112
Trinity Lutheran Seminary,4,2,NULL,NULL
Trumbull Business College,2,3,NULL,159
Union Institute & University,4,2,NULL,1027
United Theological Seminary,4,2,NULL,NULL
Upper Valley Career Center,1,1,NULL,94
Urbana University,4,2,0.9129,704
Ursuline College,4,2,0.8797,641
The North Coast College,2,3,0.8929,135
Walsh University,4,2,0.803,2156
Washington State Community College,2,1,NULL,909
Western Hills School of Beauty and Hair Design,1,3,NULL,176
Wilberforce University,4,2,0.5514,586
Wilmington College,3,2,0.9295,1112
Winebrenner Theological Seminary,4,2,NULL,NULL
Wittenberg University,4,2,0.7686,1805
The College of Wooster,3,2,0.5529,2026
Wright State University-Main Campus,4,1,0.9597,12040
Wright State University-Lake Campus,3,1,0.9896,992
Xavier University,4,2,0.7158,4460
ITT Technical Institute-Youngstown,3,3,0.6264,390
Youngstown State University,4,1,0.711,10196
American Broadcasting School-Oklahoma City,1,3,NULL,5
Bacone College,3,2,0.4205,805
Oklahoma Wesleyan University,4,2,0.9474,1216
Southern Nazarene University,4,2,NULL,1642
Broken Arrow Beauty College-Broken Arrow,1,3,NULL,61
Pontotoc Technology Center,1,1,NULL,103
Cameron University,4,1,NULL,4359
Carl Albert State College,2,1,NULL,1997
Central Oklahoma College,1,3,NULL,120
University of Central Oklahoma,4,1,0.6991,14270
Claremore Beauty College,1,3,NULL,19
Connors State College,2,1,NULL,1771
East Central University,4,1,0.46,3546
Eastern Oklahoma State College,2,1,NULL,1251
Redlands Community College,2,1,NULL,1098
Enid Beauty College,1,3,NULL,37
Eves College of Hairstyling,1,3,NULL,90
Randall University,3,2,0.51,314
Hollywood Cosmetology Center,1,3,NULL,5
Langston University,4,1,NULL,2139
Murray State College,2,1,NULL,1835
Spartan College of Aeronautics and Technology,3,3,NULL,759
Northeastern State University,4,1,0.9275,6788
Beauty Technical College Inc,1,3,NULL,23
Northern Oklahoma College,2,1,NULL,3283
Northeastern Oklahoma A&M College,2,1,NULL,1895
Northwestern Oklahoma State University,4,1,0.4814,1815
Oklahoma State University Center for Health Sciences,4,1,NULL,NULL
Oklahoma Christian University,4,2,0.5911,1948
University of Oklahoma-Health Sciences Center,4,1,NULL,835
Oklahoma Panhandle State University,3,1,0.683,1065
Oklahoma State University-Main Campus,4,1,0.7513,20805
Oklahoma State University-Oklahoma City,3,1,NULL,5537
Oklahoma Baptist University,4,2,0.6103,1817
Oklahoma City Community College,2,1,NULL,12171
Oklahoma City University,4,2,0.7017,1791
University of Oklahoma-Norman Campus,4,1,0.7764,20689
Oklahoma School of Photography,1,3,NULL,26
Oklahoma State University Institute of Technology,3,1,NULL,2230
Oral Roberts University,4,2,0.6404,3054
Tulsa Technology Center-Peoria Campus,1,1,NULL,375
Platt College-OKC-Ann Arbor,2,3,NULL,176
Rogers State University,3,1,0.8184,3663
Rose State College,2,1,NULL,5843
St. Gregory's University,4,2,0.6126,580
Jenks Beauty College,1,3,NULL,71
University of Science and Arts of Oklahoma,3,1,0.6601,850
Seminole State College,2,1,NULL,1399
Southern School of Beauty Inc,1,3,NULL,31
Southeastern Oklahoma State University,4,1,0.7222,3125
Southwestern Christian University,4,2,0.4818,714
Southwestern Oklahoma State University,4,1,0.9155,4133
Tulsa Community College,2,1,NULL,14581
Tulsa Welding School-Tulsa,2,3,NULL,1055
University of Tulsa,4,2,0.4397,3450
Virgil's Beauty College,1,3,NULL,20
Indian Capital Technology Center-Tahlequah,1,1,NULL,408
Western Oklahoma State College,2,1,NULL,1142
Formations Institute of Cosmetology & Barbering,1,3,NULL,25
High Plains Technology Center,1,1,NULL,92
Academy of Hair Design-Salem,1,3,NULL,53
Abdill Career College Inc,1,3,NULL,60
Paul Mitchell the School-Portland,1,3,NULL,176
The Art Institute of Portland,3,3,NULL,899
Beau Monde College of Hair Design,1,3,NULL,96
Blue Mountain Community College,2,1,NULL,887
Central Oregon Community College,2,1,NULL,5322
Chemeketa Community College,2,1,NULL,9380
Clackamas Community College,2,1,NULL,5902
Clatsop Community College,2,1,NULL,631
College of Hair Design Careers,1,3,NULL,54
Concorde Career College-Portland,2,3,0.9704,585
Concordia University-Portland,4,2,0.5056,1168
Sumner College,2,3,NULL,287
East West College of the Healing Arts,1,3,NULL,225
Eastern Oregon University,4,1,0.9728,2765
Phagans School of Hair Design-Portland,1,3,NULL,96
New Hope Christian College-Eugene,3,2,0.963,140
George Fox University,4,2,0.7661,2567
Phagans Grants Pass College of Beauty,1,3,NULL,34
ITT Technical Institute-Portland,3,3,0.7393,532
Lane Community College,2,1,NULL,7774
Lewis & Clark College,4,2,0.6283,2087
Linfield University-McMinnville Campus,3,2,0.8391,1663
Linn-Benton Community College,2,1,NULL,5635
Northwest College-Beaverton,1,3,NULL,81
